"","Cluster","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"115","C2_Identity__UP","GO:0009072","aromatic amino acid metabolic process","9/2492","14/11518",0.642857142857143,2.97127952304517,3.87778592324065,0.000702833191276506,0.0455800339972283,0.0454306990696471,"PARK7/GSTZ1/THAP4/PCBD1/GCDH/QDPR/HAAO/FAH/HPD",9
"116","C2_Identity__DOWN","GO:0014911","positive regulation of smooth muscle cell migration","26/3185","37/11518",0.702702702702703,2.54120242691671,5.80489540200207,8.31325564532025e-08,0.000249592522024963,0.000229184940439233,"FAT1/DOCK4/ATP7A/DOCK7/NRP1/ITGB3/MAP3K7/SSH1/RPS6KB1/SEMA6D/TLR4/CRK/ITGA2/PDGFD/MDM2/IGFBP5/CYP1B1/DDR2/MIR221/ADAMTS1/BCL2/HAS2/POSTN/CCN4/IGF1/NR4A3",26
"117","C2_Identity__DOWN","GO:0007156","homophilic cell adhesion via plasma membrane adhesion molecules","41/3185","71/11518",0.577464788732394,2.08830123598735,5.68664563875623,9.29062058533269e-08,0.000249592522024963,0.000229184940439233,"ITGB1/FAT1/FAT4/PCDHGB7/PCDHGC3/DSG2/PCDHGA2/PCDHB15/HMCN1/PCDHGA3/NECTIN3/PTPRM/PCDHGC4/PALLD/PCDHGC5/PCDHB4/NPTN/PCDH18/PIK3CB/PCDH9/DSC2/PCDHB14/PCDHB13/DSC1/MPZL2/MYOT/CDH11/IGSF11/PCDH20/ROBO1/NEXN/PCDHB5/CEACAM1/CD84/PCDH17/CDH13/EMB/AMIGO2/CDH19/PCDH7/CLSTN2",41
"118","C2_Identity__DOWN","GO:0150115","cell-substrate junction organization","49/3185","96/11518",0.510416666666667,1.84583333333333,5.14485389015494,9.51007445325852e-07,0.00151450601028715,0.00139067455605824,"ROCK1/PTK2/PIP5K1A/TNS1/CLASP2/NRP1/LDB1/FERMT2/LIMS1/TEK/LAMC1/ITGB3/VEGFA/SORBS1/CLASP1/MAP4K4/PHLDB2/SLK/PTPRJ/DST/EPB41L5/PEAK1/KDR/PRICKLE1/VCL/EPHA3/MACF1/PTPRK/LIMCH1/PIK3R1/ROCK2/ITGA6/LAMA3/ITGA2/MAPRE2/ARHGAP6/ABL1/CORO1C/TESK2/THBS1/WDPCP/RAB8B/CDH11/STON1/AJUBA/BCL2/GPM6B/FN1/SFRP1",49
"119","C2_Identity__DOWN","GO:0034329","cell junction assembly","115/3185","284/11518",0.404929577464789,1.46435757401552,4.89855743765415,1.54308966585916e-06,0.00151450601028715,0.00139067455605824,"HIPK1/MPDZ/PKN2/ROCK1/ADNP/SETD5/PDCD6IP/RAPGEF2/PTK2/MYCBP2/FER/TJP1/PIP5K1A/APC/SRGAP2C/TNS1/CLASP2/APP/NRP1/VPS35/LDB1/FERMT2/CRKL/LIMS1/RYK/ECT2/IL1RAP/TEK/LAMC1/ITGB3/MYO9A/VEGFA/AFDN/RAP1B/SORBS1/MPP7/OGT/OPHN1/CLASP1/MAP4K4/SLC25A46/PHLDB2/SLK/PTPRJ/DST/RAP2A/EPB41L5/PTPN13/LRP4/STRN/PEAK1/KDR/DLG1/PKP2/VCL/PCDHB4/NPTN/EPHA3/CRK/MACF1/PTPRK/LIMCH1/ROCK2/PCDHB14/PTPRD/ITGA6/ARHGEF9/LAMA3/ITGA2/FZD5/ARHGAP6/ABL1/CORO1C/GPRASP3/TESK2/THBS1/ERBB4/PCDHB13/WDPCP/GJA1/NLGN1/SMAD7/ZDHHC2/WNT5A/EEF2K/EPHA7/CDH11/SDCBP/ADGRL3/PCDHB5/FZD1/STON1/PARD6B/PCDH17/PRKCA/CDH13/AJUBA/EPB41L3/BCL2/AMIGO2/CDH19/GABRE/GPM6B/NLGN4X/CLSTN2/FN1/GABRA4/NTRK2/THBS2/SLITRK4/FLRT2/SFRP1/SNAI2/POF1B/BDNF",115
"120","C2_Identity__DOWN","GO:0018105","peptidyl-serine phosphorylation","90/3185","211/11518",0.42654028436019,1.54250894670664,4.91697666352463,1.65281849552902e-06,0.00151450601028715,0.00139067455605824,"PDPK1/PIKFYVE/ATM/HIPK1/TAF1/PKN2/PAQR3/LATS1/ROCK1/MORC3/CSNK1A1/TBK1/AKAP9/SRPK2/RPS6KA3/LRRK2/MAPK1/PRKAA1/DMD/PRKDC/CHUK/PRKCI/BRAF/LATS2/TTBK2/NEK7/DOCK7/APP/TOP1/TNKS/SMG1/RPS6KA5/MAPK8/EIF2AK3/NCK1/VEGFA/PRKCE/MAP3K20/RPS6KB1/RICTOR/DYRK1A/DYRK2/ATR/AKT3/NSD1/CAMK2D/GSK3B/PRKACB/SRPK1/ULK2/WNK1/UHMK1/CSNK1G3/ANGPT1/STK38L/FNIP1/TLK1/PDCD10/INPP5F/HIPK2/ROCK2/SPRY2/VRK2/CSNK2A3/CDK2/MASTL/HIPK3/STK4/ERN1/TGFBR1/LMTK2/SGK3/HGF/ATP2B4/EGFR/CDK5R1/SMAD7/CDK1/WNT5A/CDC7/SGK1/GPD1L/PRKCA/BCL2/PTGS2/PLK2/FNIP2/TFRC/NTRK2/BDNF",90
"121","C2_Identity__DOWN","GO:0014910","regulation of smooth muscle cell migration","34/3185","60/11518",0.566666666666667,2.04925170068027,5.03761077122837,2.09488603306944e-06,0.00151450601028715,0.00139067455605824,"FAT1/DOCK4/ATP7A/DOCK7/NRP1/ITGB3/MAP3K7/NF1/SSH1/RPS6KB1/NFE2L2/SEMA6D/BMPR1A/TLR4/GNA13/CRK/ITGA2/PRKG1/PDGFD/MDM2/IGFBP5/ABHD2/CYP1B1/DDR2/MIR221/ADAMTS1/SLIT2/SORL1/BCL2/HAS2/POSTN/CCN4/IGF1/NR4A3",34
"122","C2_Identity__DOWN","GO:0018209","peptidyl-serine modification","92/3185","218/11518",0.422018348623853,1.52615615053361,4.84872314649069,2.20599270233635e-06,0.00151450601028715,0.00139067455605824,"PDPK1/PIKFYVE/ATM/HIPK1/TAF1/PKN2/PAQR3/LATS1/ROCK1/MORC3/CSNK1A1/TBK1/AKAP9/SRPK2/RPS6KA3/LRRK2/MAPK1/PRKAA1/DMD/PRKDC/CHUK/PRKCI/BRAF/LATS2/TTBK2/NEK7/DOCK7/APP/TOP1/TNKS/SMG1/RPS6KA5/MAPK8/EIF2AK3/NCK1/VEGFA/PRKCE/MAP3K20/RPS6KB1/RICTOR/DYRK1A/DYRK2/ATR/AKT3/NSD1/CAMK2D/GSK3B/PRKACB/SRPK1/GALNT1/ULK2/WNK1/UHMK1/CSNK1G3/ANGPT1/STK38L/FNIP1/TLK1/POGLUT3/PDCD10/INPP5F/HIPK2/ROCK2/SPRY2/VRK2/CSNK2A3/CDK2/MASTL/HIPK3/STK4/ERN1/TGFBR1/LMTK2/SGK3/HGF/ATP2B4/EGFR/CDK5R1/SMAD7/CDK1/WNT5A/CDC7/SGK1/GPD1L/PRKCA/BCL2/PTGS2/PLK2/FNIP2/TFRC/NTRK2/BDNF",92
"123","C2_Identity__DOWN","GO:0071559","response to transforming growth factor beta","93/3185","221/11518",0.420814479638009,1.52180256718072,4.8422197499089,2.25498754556062e-06,0.00151450601028715,0.00139067455605824,"PDPK1/ADAM9/LATS1/SIRT1/ROCK1/LEMD3/EP300/RNF111/PTK2/SMAD5/ARID4A/SMAD1/ZEB1/NR3C1/SMURF2/LATS2/ZEB2/USP9X/TRIM33/SNX6/SNX25/FERMT2/CRKL/LIMS1/MAP3K7/KMT2A/SMURF1/SIN3A/BRMS1L/ARID4B/OGT/CD2AP/APAF1/SINHCAF/APPL1/ZMIZ1/SMAD9/ACVR1/PPM1A/PALS1/TGFBR2/EPB41L5/YES1/SPRED1/ZFYVE9/SPRED2/USP15/BMPR1A/TWSG1/CRK/PTPRK/HIPK2/ROCK2/SPRY2/FUT8/MTMR4/PBLD/CD109/ABL1/PDE3A/PDGFD/SOX6/THBS1/LTBP1/NFKBIZ/SLC2A10/LDLRAD4/TGFBR1/SKIL/CFLAR/PPARA/CAV2/SMAD7/WNT5A/SDCBP/DDR2/MIR27B/LOX/SPRY1/NPNT/NREP/FBN1/HPGD/ITGA8/POSTN/CDKN2B/CX3CR1/TGFB2/FBN2/SFRP1/GDF9/MXRA5/USP9Y",93
"124","C2_Identity__DOWN","GO:0048589","developmental growth","172/3185","461/11518",0.373101952277657,1.34925848864492,4.73153970748764,2.65143841099899e-06,0.00155378630000841,0.00142674314812648,"ITGB1/ATM/FTO/WWC2/MBD5/LATS1/ADNP/EP300/YAP1/SPAG9/C9orf72/MEX3C/EIF4G2/MYCBP2/WDR11/PTPN12/SOS1/SMAD1/GIGYF2/ZFX/SLC23A2/PTPN11/CREB1/MTM1/RNF6/ITSN2/CLIC4/ZFPM2/ARID2/LATS2/IMPACT/NBN/ATF2/ATRN/USP9X/RASAL2/APP/NRP1/RYK/PLEKHA1/SAV1/SPG11/AKIRIN1/VPS54/CTR9/SMURF1/SIN3A/VEGFA/TBX20/TMED2/RARB/PUM2/DIP2B/RPS6KB1/NIPBL/ZMIZ1/SCAPER/RMI1/BMPR2/RUFY3/TGFBR2/MTPN/PALB2/MED12/EPB41L5/LRP4/GOLGA4/COPS2/ATRX/HEG1/GHR/RBBP6/LEPR/TTC8/GSK3B/ULK2/CTC1/NCAPG2/NIN/EIF2AK4/SEMA6D/SPART/PROX1/MAP2K4/CHD7/PRICKLE1/IFT80/ADRA1A/PLCB1/MED1/VCL/BMPR1A/SEMA3C/NOTCH2/PIK3CA/PLAG1/FGF2/PTCH1/CDKL5/MACF1/KMT2D/ZMPSTE24/RAPH1/FGF7/AKAP6/KDM5B/WWTR1/SPRY2/UBE3A/BCL9/PRKG1/TBL1XR1/ABL1/IQGAP1/MAP2/STK4/ERBB4/BCL2L11/GJA1/DIPK2A/TGFBR1/PLXNA4/SEMA5A/MIR590/APBA1/TMEM38B/CFLAR/PPARA/EDNRA/S1PR1/FLVCR1/AUTS2/DISC1/SMAD7/CDK1/WNT5A/EPHA7/DDR2/GAS2/TNFAIP6/GLI3/TEC/DCLK1/SPRY1/TMEM182/ARID5B/FZD7/NPY1R/SORBS2/SLIT2/BCL2/RAI1/GPAM/NLGN4X/FOXC1/SLC1A2/RGS4/RDH10/KLF5/FN1/WASF1/NRP2/POSTN/COL14A1/GAS1/IGF1/TGFB2/SFRP1/GDF9/CCN3/TNC/BDNF",172
"125","C2_Identity__DOWN","GO:0048812","neuron projection morphogenesis","157/3185","415/11518",0.378313253012048,1.36810425374969,4.72170038382445,2.89184124326896e-06,0.00155378630000841,0.00142674314812648,"ITGB1/WDR47/DHX36/ROCK1/NCKAP1/ADNP/NEDD4/RAPGEF2/SPAG9/C9orf72/PTK2/ZDHHC17/KIDINS220/EIF4G2/MYCBP2/LRRK2/PREX2/SOS1/SLC23A2/PTPN11/CREB1/DICER1/RNF6/ITSN2/TAOK3/NUMB/BRAF/BTBD3/IMPACT/ATP7A/USP9X/CAPRIN1/DOCK7/APP/NRP1/SLC11A2/TMEM106B/USP33/RYK/RPS6KA5/B3GNT2/RAB10/SPG11/NTN4/VPS54/MYO9A/SMURF1/SIN3A/VEGFA/DIP2A/ANOS1/DIP2B/OPHN1/BMPR2/KIF20B/TRIO/MAP4K4/SLC25A46/RUFY3/RAP2A/ABI1/LRP4/GOLGA4/PICALM/PHACTR1/TTC8/GSK3B/ANK3/MEF2A/PTPRM/ALS2/ULK2/NIN/TOP2B/EIF2AK4/SEMA6D/SIAH1/SPART/PALLD/SYNE1/PRICKLE1/VCL/WASL/FZD3/CRPPA/SEMA3C/NOTCH2/B4GALT5/PTCH1/EPHA3/EFNB2/CDKL5/FBXW8/MACF1/B4GALT6/KIF5B/KLF7/RAPH1/APBB2/NEO1/KALRN/PTPRD/PLXNC1/UBE3A/SYNGAP1/SIPA1L1/PRKG1/ETV1/ABL1/IQGAP1/GPRASP3/MAP2/SPAST/ITGA1/PLXNA4/SEMA5A/SKIL/EDNRA/NLGN1/AUTS2/ENAH/LAMA2/EGFR/DISC1/CDK5R1/WNT5A/EEF2K/MYOT/EPHA7/CDH11/ATL1/ROBO1/NFASC/NEXN/SGK1/GLI3/CHL1/PARD6B/DCLK1/SLIT2/UST/EMB/EPB41L3/BCL2/EPHA4/HECW2/NR4A2/FN1/WASF1/NRP2/XK/POSTN/NTRK2/EGR2/SLITRK4/FLRT2/BDNF",157
"126","C2_Identity__DOWN","GO:0007044","cell-substrate junction assembly","45/3185","89/11518",0.50561797752809,1.82847970648934,4.85061128362749,3.63677461491303e-06,0.00177639909144798,0.00163115431771267,"ROCK1/PTK2/PIP5K1A/TNS1/CLASP2/NRP1/LDB1/FERMT2/LIMS1/TEK/LAMC1/ITGB3/VEGFA/SORBS1/CLASP1/MAP4K4/PHLDB2/SLK/PTPRJ/DST/EPB41L5/PEAK1/KDR/VCL/EPHA3/MACF1/PTPRK/LIMCH1/ROCK2/ITGA6/LAMA3/ITGA2/ARHGAP6/ABL1/CORO1C/TESK2/THBS1/WDPCP/CDH11/STON1/AJUBA/BCL2/GPM6B/FN1/SFRP1",45
"127","C2_Identity__DOWN","GO:0120039","plasma membrane bounded cell projection morphogenesis","161/3185","430/11518",0.374418604651163,1.35401993355482,4.62550384420567,4.37227245758986e-06,0.00195768499288586,0.00179761763234418,"ITGB1/WDR47/DHX36/ROCK1/NCKAP1/ADNP/NEDD4/RAPGEF2/SPAG9/C9orf72/PTK2/ZDHHC17/KIDINS220/EIF4G2/MYCBP2/LRRK2/PREX2/SOS1/SLC23A2/PTPN11/CREB1/DICER1/RNF6/ITSN2/TAOK3/NUMB/BRAF/BTBD3/IMPACT/ATP7A/USP9X/CAPRIN1/DOCK7/APP/NRP1/SLC11A2/TMEM106B/USP33/RYK/RPS6KA5/B3GNT2/RAB10/SPG11/NTN4/VPS54/MYO9A/SMURF1/SIN3A/VEGFA/DIP2A/ANOS1/DIP2B/OPHN1/BMPR2/KIF20B/TRIO/MAP4K4/SLC25A46/RUFY3/RAP2A/ABI1/LRP4/GOLGA4/PICALM/PHACTR1/TTC8/GSK3B/ANK3/MEF2A/PTPRM/ALS2/ULK2/NIN/TOP2B/EIF2AK4/SEMA6D/SIAH1/SPART/PALLD/SYNE1/PRICKLE1/VCL/WASL/FZD3/CRPPA/SEMA3C/NOTCH2/B4GALT5/PTCH1/EPHA3/EFNB2/CDKL5/FBXW8/MACF1/B4GALT6/KIF5B/KANK1/KLF7/RAPH1/ARPIN/APBB2/NEO1/KALRN/PTPRD/PLXNC1/UBE3A/SYNGAP1/SIPA1L1/PRKG1/ETV1/ABL1/IQGAP1/CORO1C/GPRASP3/MAP2/SPAST/ITGA1/PLXNA4/SEMA5A/SKIL/EDNRA/NLGN1/AUTS2/ENAH/LAMA2/EGFR/DISC1/CDK5R1/WNT5A/EEF2K/MYOT/EPHA7/CDH11/ATL1/ROBO1/NFASC/NEXN/SGK1/GLI3/CHL1/PARD6B/DCLK1/SLIT2/UST/EMB/ENPP2/EPB41L3/BCL2/EPHA4/HECW2/NR4A2/FN1/WASF1/NRP2/XK/POSTN/NTRK2/EGR2/SLITRK4/FLRT2/BDNF",161
"128","C2_Identity__DOWN","GO:0061564","axon development","127/3185","326/11518",0.389570552147239,1.40881432327532,4.62918741241315,4.81249705152853e-06,0.00198904205060483,0.00182641082433313,"ITGB1/WDR47/ADNP/C9orf72/PTK2/ZDHHC17/EIF4G2/MYCBP2/SOS1/PTPN11/CREB1/RNF6/NUMB/BRAF/USP9X/DOCK7/APP/NRP1/USP33/RYK/RPS6KA5/B3GNT2/RAB10/SPG11/NTN4/SMURF1/SIN3A/VEGFA/ANOS1/PUM2/DIP2B/OPHN1/BMPR2/TRIO/SLC25A46/RUFY3/LRP4/MTR/GOLGA4/PICALM/TTC8/GSK3B/ANK3/PTPRM/ULK2/NIN/TOP2B/CAMSAP2/SEMA6D/SIAH1/SPART/PALLD/PRICKLE1/VCL/FZD3/CRPPA/SEMA3C/NOTCH2/B4GALT5/PTCH1/EPHA3/EFNB2/CDKL5/MACF1/B4GALT6/KIF5B/INPP5F/JAK2/KLF7/RAPH1/LRIG2/APBB2/NEO1/KALRN/PLXNC1/SYNGAP1/SIPA1L1/PRKG1/ETV1/ABL1/MAP2/SPAST/PLXNA4/SEMA5A/SKIL/EDNRA/AUTS2/ENAH/LAMA2/DISC1/CDK5R1/WNT5A/MYOT/EPHA7/CDH11/ATL1/ROBO1/NFASC/NEXN/MIR221/GLI3/NCAM2/CHL1/TSPAN2/PARD6B/DCLK1/SLIT2/UST/EMB/NREP/BCL2/EPHA4/DHFR/GPM6B/PLP1/NR4A2/FN1/NRP2/XK/NTRK2/NMNAT2/KLF4/EGR2/SLITRK4/FLRT2/TNC/BDNF",127
"129","C2_Identity__DOWN","GO:0051056","regulation of small GTPase mediated signal transduction","98/3185","240/11518",0.408333333333333,1.47666666666667,4.61347391396599,5.89070840821745e-06,0.0022607697340966,0.00207592107588836,"ITGB1/ARHGAP29/ARFGEF2/RDX/RASA2/CSNK1A1/FAM13B/ARFGEF1/ARHGAP21/CBL/DENND4A/PREX2/SOS1/ARHGAP42/ARHGAP12/DENND4C/ARHGEF12/ARHGAP5/RALGAPA1/SPATA13/KRAS/NRP1/RALGAPB/CRKL/ECT2/KITLG/TEK/SHOC2/MYO9A/SCAI/ITGAV/SYDE2/NF1/OGT/SOS2/CD2AP/OPHN1/TRIO/MAP4K4/ARHGAP32/ABCA1/ARHGAP17/LRP4/HEG1/SWAP70/ALS2/ARHGAP24/FAM13A/EPS8/ARHGAP31/FBXO8/NOTCH2/GNA13/ARHGEF11/CRK/RALBP1/VAV2/KANK1/STARD13/RALGAPA2/PSD3/AKAP13/PIK3CB/ITSN1/KALRN/ARHGEF9/SPRY2/FGD4/PPP2CB/CDC42SE2/SYNGAP1/SIPA1L1/MAPRE2/ARHGAP6/ABL1/F2R/KBTBD7/AUTS2/RIPOR2/DOCK8/PLEKHG1/RACGAP1/ROBO1/RAP1GAP2/CDON/ARFGEF3/SPRY1/VAV3/STARD8/SLIT2/LPAR6/DOCK3/F2RL1/ARHGAP18/IGF1/TGFB2/DOCK2/GPR65",98
"130","C2_Identity__DOWN","GO:0051301","cell division","179/3185","490/11518",0.36530612244898,1.32106622240733,4.49022383018439,7.51864702025621e-06,0.00258888523416561,0.00237720867349108,"NEDD1/NEK4/SDE2/RASA1/CCNT2/PKN2/RB1/SEPTIN10/LATS1/ROCK1/CDC14B/CCP110/NEK1/PDCD6IP/BIRC6/CSNK1A1/LIG4/SEPTIN7/ACTR2/ZZZ3/EXOC5/WASHC5/HAUS6/TERF1/KLHL9/PIK3R4/NR3C1/CCNT1/SMC3/APC/NUMB/LATS2/SMC4/DR1/USP8/KAT2B/INO80/STAG2/CLASP2/CENPC/SPICE1/WAPL/USP9X/SON/INTU/DOCK7/MIS18BP1/USP16/RAD21/PRPF40A/TOP1/TNKS/ECT2/EVI5/SMC1A/MIS12/DIXDC1/RAB10/CDC14A/REEP3/LBH/KIF2A/HMCN1/VEGFA/PRKCE/CCSAP/SETD2/CDC27/THOC2/SNX9/CKAP5/TPR/ABRAXAS2/CD2AP/PIK3C3/ACTR3/EPB41L2/CLASP1/CNTRL/KIF20B/HAUS3/PDS5B/SYCP2/PDS5A/EXOC1/STAG1/KLHL42/HAUS2/EPB41/AHCTF1/SPDL1/INCENP/LMLN/CECR2/POGZ/ANK3/SMC5/EXOC2/NCAPD2/NCAPG2/ZWILCH/WNK1/MBIP/DCLRE1A/MAP10/MCMBP/SPART/FIGN/CKAP2/ZNF449/VPS4B/LRRCC1/CSPP1/ANAPC1/KNTC1/UVRAG/KLHL13/WASL/CCNG1/CAT/NDE1/SPTBN1/FGF2/PTCH1/EML4/DYNLT3/SNX18/TENT4B/USP37/SH3GLB1/FGF7/BMI1/SVIL/PIK3CB/CDK14/CCNG2/ROCK2/ANAPC10/NCAPD3/WWTR1/PARD3B/MICAL3/CDK2/MAPRE2/FBXO5/MASTL/IQGAP1/GNAI1/PDGFD/SMC2/NAP1L2/MAP9/E2F8/SPIRE1/SPAST/RBBP8/KIF13A/EXOC6B/GAREM1/CDK6/NCOA3/MAD2L1/CDK1/CDC7/RACGAP1/PRC1/TPPP/TACC1/PARD6B/SEPTIN11/FZD7/MYH10/IQGAP2/NUSAP1/ZWINT/TGFB2/NEDD9/EVI2B/HTR2B",179
"131","C2_Identity__DOWN","GO:0048858","cell projection morphogenesis","161/3185","434/11518",0.370967741935484,1.34154048716261,4.48396806211461,8.06563898323371e-06,0.00258888523416561,0.00237720867349108,"ITGB1/WDR47/DHX36/ROCK1/NCKAP1/ADNP/NEDD4/RAPGEF2/SPAG9/C9orf72/PTK2/ZDHHC17/KIDINS220/EIF4G2/MYCBP2/LRRK2/PREX2/SOS1/SLC23A2/PTPN11/CREB1/DICER1/RNF6/ITSN2/TAOK3/NUMB/BRAF/BTBD3/IMPACT/ATP7A/USP9X/CAPRIN1/DOCK7/APP/NRP1/SLC11A2/TMEM106B/USP33/RYK/RPS6KA5/B3GNT2/RAB10/SPG11/NTN4/VPS54/MYO9A/SMURF1/SIN3A/VEGFA/DIP2A/ANOS1/DIP2B/OPHN1/BMPR2/KIF20B/TRIO/MAP4K4/SLC25A46/RUFY3/RAP2A/ABI1/LRP4/GOLGA4/PICALM/PHACTR1/TTC8/GSK3B/ANK3/MEF2A/PTPRM/ALS2/ULK2/NIN/TOP2B/EIF2AK4/SEMA6D/SIAH1/SPART/PALLD/SYNE1/PRICKLE1/VCL/WASL/FZD3/CRPPA/SEMA3C/NOTCH2/B4GALT5/PTCH1/EPHA3/EFNB2/CDKL5/FBXW8/MACF1/B4GALT6/KIF5B/KANK1/KLF7/RAPH1/ARPIN/APBB2/NEO1/KALRN/PTPRD/PLXNC1/UBE3A/SYNGAP1/SIPA1L1/PRKG1/ETV1/ABL1/IQGAP1/CORO1C/GPRASP3/MAP2/SPAST/ITGA1/PLXNA4/SEMA5A/SKIL/EDNRA/NLGN1/AUTS2/ENAH/LAMA2/EGFR/DISC1/CDK5R1/WNT5A/EEF2K/MYOT/EPHA7/CDH11/ATL1/ROBO1/NFASC/NEXN/SGK1/GLI3/CHL1/PARD6B/DCLK1/SLIT2/UST/EMB/ENPP2/EPB41L3/BCL2/EPHA4/HECW2/NR4A2/FN1/WASF1/NRP2/XK/POSTN/NTRK2/EGR2/SLITRK4/FLRT2/BDNF",161
"132","C2_Identity__DOWN","GO:0071560","cellular response to transforming growth factor beta stimulus","89/3185","215/11518",0.413953488372093,1.49699098243949,4.54772909140231,8.19115000573522e-06,0.00258888523416561,0.00237720867349108,"PDPK1/ADAM9/LATS1/SIRT1/LEMD3/EP300/RNF111/PTK2/SMAD5/ARID4A/SMAD1/ZEB1/NR3C1/SMURF2/LATS2/ZEB2/USP9X/TRIM33/SNX6/SNX25/FERMT2/CRKL/LIMS1/MAP3K7/KMT2A/SMURF1/SIN3A/BRMS1L/ARID4B/OGT/APAF1/SINHCAF/APPL1/ZMIZ1/SMAD9/ACVR1/PPM1A/PALS1/TGFBR2/EPB41L5/YES1/SPRED1/ZFYVE9/SPRED2/USP15/BMPR1A/TWSG1/CRK/PTPRK/HIPK2/SPRY2/FUT8/MTMR4/PBLD/CD109/ABL1/PDE3A/PDGFD/SOX6/THBS1/LTBP1/NFKBIZ/SLC2A10/LDLRAD4/TGFBR1/SKIL/CFLAR/PPARA/CAV2/SMAD7/WNT5A/SDCBP/DDR2/MIR27B/LOX/SPRY1/NPNT/NREP/FBN1/HPGD/ITGA8/POSTN/CDKN2B/CX3CR1/TGFB2/FBN2/SFRP1/GDF9/USP9Y",89
"133","C2_Identity__DOWN","GO:0014909","smooth muscle cell migration","35/3185","67/11518",0.522388059701492,1.88912579957356,4.5123483253704,1.73295643719016e-05,0.00517287496501263,0.00474992211760835,"FAT1/DOCK4/ATP7A/DOCK7/NRP1/ITGB3/MAP3K7/NF1/SSH1/RPS6KB1/NFE2L2/SEMA6D/BMPR1A/TLR4/GNA13/CRK/ITGA2/PRKG1/PDGFD/MDM2/IGFBP5/ABHD2/CYP1B1/DDR2/MIR221/ADAMTS1/SLIT2/SORL1/BCL2/HAS2/POSTN/CCN4/IGF1/CCN3/NR4A3",35
"134","C2_Identity__DOWN","GO:0007409","axonogenesis","111/3185","285/11518",0.389473684210526,1.40846401718582,4.31670197151694,1.89982190773025e-05,0.00537249637380771,0.00493322176262144,"ITGB1/WDR47/ADNP/C9orf72/PTK2/ZDHHC17/EIF4G2/MYCBP2/SOS1/PTPN11/CREB1/RNF6/NUMB/BRAF/USP9X/DOCK7/APP/NRP1/USP33/RYK/RPS6KA5/B3GNT2/RAB10/SPG11/NTN4/SMURF1/SIN3A/VEGFA/ANOS1/DIP2B/OPHN1/BMPR2/TRIO/SLC25A46/RUFY3/LRP4/GOLGA4/PICALM/TTC8/GSK3B/ANK3/PTPRM/ULK2/NIN/TOP2B/SEMA6D/SIAH1/SPART/PALLD/PRICKLE1/VCL/FZD3/CRPPA/SEMA3C/NOTCH2/B4GALT5/PTCH1/EPHA3/EFNB2/CDKL5/MACF1/B4GALT6/KIF5B/KLF7/RAPH1/APBB2/NEO1/KALRN/PLXNC1/SYNGAP1/SIPA1L1/PRKG1/ETV1/ABL1/MAP2/SPAST/PLXNA4/SEMA5A/SKIL/EDNRA/AUTS2/ENAH/LAMA2/DISC1/CDK5R1/WNT5A/MYOT/EPHA7/CDH11/ATL1/ROBO1/NFASC/NEXN/GLI3/CHL1/PARD6B/DCLK1/SLIT2/UST/EMB/BCL2/EPHA4/NR4A2/FN1/NRP2/XK/NTRK2/EGR2/SLITRK4/FLRT2/BDNF",111
"135","C2_Identity__DOWN","GO:0000226","microtubule cytoskeleton organization","166/3185","456/11518",0.364035087719298,1.31646974579305,4.26306057111667,2.00841239587285e-05,0.00539559990151242,0.00495443626287161,"NEDD1/ITGB1/ATXN7/SS18/WDR47/SIRT1/ROCK1/RNF19A/CDC14B/CCP110/PDCD6IP/SENP6/AKAP9/PPP1R12A/FER/WASHC5/HAUS6/SUN1/CLIP4/PRKAA1/CEP97/RANBP9/KIF3A/TBCEL/SMC3/TUBGCP3/CEP135/APC/SRGAP2C/GCC2/CCDC88A/CLIP1/KAT2B/TTBK2/INO80/STAG2/PKD2/CLASP2/SPICE1/CEP76/NEK7/SON/DOCK7/SASS6/CEP44/POC1B/TNKS/USP33/ATXN3/TUBE1/SMC1A/TAOK1/DIXDC1/CDC14A/TOGARAM1/KIF2A/XPO1/CHORDC1/HOOK3/PIBF1/SLAIN2/CCSAP/SETD2/C2CD3/CKAP5/TPR/ABRAXAS2/TRIM37/CLASP1/HAUS3/MDM1/DYNC1LI2/PHLDB2/SLK/DYRK1A/BICD1/STAG1/HAUS2/SPDL1/FBXW11/INCENP/SPAG1/KATNBL1/CEP68/ATRX/CEP350/EML1/CEP192/FIGNL1/GSK3B/HDGFL3/NIN/CAMSAP2/MAP10/CEP120/FIGN/CFAP44/DLG1/PRICKLE1/CKAP2/DNAAF2/CCDC66/VPS4B/NCKAP5/ABRAXAS1/UVRAG/IFT56/CFAP69/CCNL1/NDE1/EML4/EPHA3/UBXN2B/CEP295/ALMS1/SLAIN1/RTTN/ROCK2/TTLL7/PARD3B/SPRY2/CYLD/SYNE2/CDK2/STARD9/ARMC2/MAPRE2/BRCA1/FBXO5/BBOF1/ABL1/GNAI1/CCSER2/MAP2/MAP9/GJA1/DNAH1/SPIRE1/SPAST/PRKAA2/KATNAL1/TMEM67/CCDC68/PDE4DIP/DISC1/STK36/CDK5R1/GEN1/MAD2L1/CNTLN/CDK1/SLC16A1/RACGAP1/PRC1/CEP19/CEP126/TPPP/TACC1/PARD6B/CEP85/SPRY1/MID1/NUSAP1/HOOK1/CFAP58/PLK2",166
